Print quanity,Cover type,Book size,Page count,Colour printing,Total price incl shipping and margin,Shipping (AIR/SEA/EXCL),Source currency,Print Days,Min Shipping Days,Max Shipping Days,Countries,Printer name
500,Softcover PUR,A5,224,B&W,5260.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
500,Softcover PUR,A5,232,B&W,5390.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
500,Softcover PUR,A5,240,B&W,5515.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
50,Softcover PUR,A5,32,Colour,700.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
50,Softcover PUR,A5,40,Colour,737.5,EXCL,AUD,16 days,5 days,15 days,AU,BPC
50,Softcover PUR,A5,48,Colour,775.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
50,Softcover PUR,A5,56,Colour,812.5,EXCL,AUD,16 days,5 days,15 days,AU,BPC
50,Softcover PUR,A5,64,Colour,850.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
50,Softcover PUR,A5,72,Colour,887.5,EXCL,AUD,16 days,5 days,15 days,AU,BPC
50,Softcover PUR,A5,80,Colour,925.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
50,Softcover PUR,A5,88,Colour,962.5,EXCL,AUD,16 days,5 days,15 days,AU,BPC
50,Softcover PUR,A5,96,Colour,1000.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
50,Softcover PUR,A5,104,Colour,1037.5,EXCL,AUD,16 days,5 days,15 days,AU,BPC
50,Softcover PUR,A5,112,Colour,1075.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
50,Softcover PUR,A5,120,Colour,1112.5,EXCL,AUD,16 days,5 days,15 days,AU,BPC
50,Softcover PUR,A5,128,Colour,1150.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
50,Softcover PUR,A5,136,Colour,1187.5,EXCL,AUD,16 days,5 days,15 days,AU,BPC
50,Softcover PUR,A5,144,Colour,1225.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
50,Softcover PUR,A5,152,Colour,1262.5,EXCL,AUD,16 days,5 days,15 days,AU,BPC
50,Softcover PUR,A5,160,Colour,1300.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
50,Softcover PUR,A5,168,Colour,1337.5,EXCL,AUD,16 days,5 days,15 days,AU,BPC
50,Softcover PUR,A5,176,Colour,1375.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
50,Softcover PUR,A5,184,Colour,1412.5,EXCL,AUD,16 days,5 days,15 days,AU,BPC
50,Softcover PUR,A5,192,Colour,1450.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
50,Softcover PUR,A5,200,Colour,1487.5,EXCL,AUD,16 days,5 days,15 days,AU,BPC
50,Softcover PUR,A5,208,Colour,1525.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
50,Softcover PUR,A5,216,Colour,1562.5,EXCL,AUD,16 days,5 days,15 days,AU,BPC
50,Softcover PUR,A5,224,Colour,1600.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
50,Softcover PUR,A5,232,Colour,1637.5,EXCL,AUD,16 days,5 days,15 days,AU,BPC
50,Softcover PUR,A5,240,Colour,1675.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
100,Softcover PUR,A5,32,Colour,867.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
100,Softcover PUR,A5,40,Colour,927.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
100,Softcover PUR,A5,48,Colour,987.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
100,Softcover PUR,A5,56,Colour,1047.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
100,Softcover PUR,A5,64,Colour,1107.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
100,Softcover PUR,A5,72,Colour,1167.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
100,Softcover PUR,A5,80,Colour,1227.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
100,Softcover PUR,A5,88,Colour,1287.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
100,Softcover PUR,A5,96,Colour,1347.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
100,Softcover PUR,A5,104,Colour,1407.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
100,Softcover PUR,A5,112,Colour,1467.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
100,Softcover PUR,A5,120,Colour,1527.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
100,Softcover PUR,A5,128,Colour,1587.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
100,Softcover PUR,A5,136,Colour,1647.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
100,Softcover PUR,A5,144,Colour,1707.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
100,Softcover PUR,A5,152,Colour,1767.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
100,Softcover PUR,A5,160,Colour,1827.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
100,Softcover PUR,A5,168,Colour,1887.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
100,Softcover PUR,A5,176,Colour,1947.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
100,Softcover PUR,A5,184,Colour,2007.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
100,Softcover PUR,A5,192,Colour,2067.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
100,Softcover PUR,A5,200,Colour,2127.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
100,Softcover PUR,A5,208,Colour,2187.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
100,Softcover PUR,A5,216,Colour,2247.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
100,Softcover PUR,A5,224,Colour,2307.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
100,Softcover PUR,A5,232,Colour,2367.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
100,Softcover PUR,A5,240,Colour,2427.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
150,Softcover PUR,A5,32,Colour,1176.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
150,Softcover PUR,A5,40,Colour,1263.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
150,Softcover PUR,A5,48,Colour,1348.5,EXCL,AUD,16 days,5 days,15 days,AU,BPC
150,Softcover PUR,A5,56,Colour,1434.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
150,Softcover PUR,A5,64,Colour,1519.5,EXCL,AUD,16 days,5 days,15 days,AU,BPC
150,Softcover PUR,A5,72,Colour,1605.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
150,Softcover PUR,A5,80,Colour,1692.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
150,Softcover PUR,A5,88,Colour,1777.5,EXCL,AUD,16 days,5 days,15 days,AU,BPC
150,Softcover PUR,A5,96,Colour,1863.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
150,Softcover PUR,A5,104,Colour,1950.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
150,Softcover PUR,A5,112,Colour,2035.5,EXCL,AUD,16 days,5 days,15 days,AU,BPC
150,Softcover PUR,A5,120,Colour,2121.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
150,Softcover PUR,A5,128,Colour,2208.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
150,Softcover PUR,A5,136,Colour,2293.5,EXCL,AUD,16 days,5 days,15 days,AU,BPC
150,Softcover PUR,A5,144,Colour,2379.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
150,Softcover PUR,A5,152,Colour,2466.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
150,Softcover PUR,A5,160,Colour,2551.5,EXCL,AUD,16 days,5 days,15 days,AU,BPC
150,Softcover PUR,A5,168,Colour,2637.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
150,Softcover PUR,A5,176,Colour,2724.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
150,Softcover PUR,A5,184,Colour,2809.5,EXCL,AUD,16 days,5 days,15 days,AU,BPC
150,Softcover PUR,A5,192,Colour,2895.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
150,Softcover PUR,A5,200,Colour,2982.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
150,Softcover PUR,A5,208,Colour,3067.5,EXCL,AUD,16 days,5 days,15 days,AU,BPC
150,Softcover PUR,A5,216,Colour,3153.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
150,Softcover PUR,A5,224,Colour,3240.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
150,Softcover PUR,A5,232,Colour,3325.5,EXCL,AUD,16 days,5 days,15 days,AU,BPC
150,Softcover PUR,A5,240,Colour,3411.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
200,Softcover PUR,A5,32,Colour,1486.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
200,Softcover PUR,A5,40,Colour,1600.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
200,Softcover PUR,A5,48,Colour,1714.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
200,Softcover PUR,A5,56,Colour,1828.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
200,Softcover PUR,A5,64,Colour,1942.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
200,Softcover PUR,A5,72,Colour,2056.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
200,Softcover PUR,A5,80,Colour,2170.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
200,Softcover PUR,A5,88,Colour,2284.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
200,Softcover PUR,A5,96,Colour,2398.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
200,Softcover PUR,A5,104,Colour,2512.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
200,Softcover PUR,A5,112,Colour,2626.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
200,Softcover PUR,A5,120,Colour,2740.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
200,Softcover PUR,A5,128,Colour,2854.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
200,Softcover PUR,A5,136,Colour,2968.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
200,Softcover PUR,A5,144,Colour,3082.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
200,Softcover PUR,A5,152,Colour,3196.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
200,Softcover PUR,A5,160,Colour,3310.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
200,Softcover PUR,A5,168,Colour,3424.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
200,Softcover PUR,A5,176,Colour,3538.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
200,Softcover PUR,A5,184,Colour,3652.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
200,Softcover PUR,A5,192,Colour,3766.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
200,Softcover PUR,A5,200,Colour,3880.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
200,Softcover PUR,A5,208,Colour,3994.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
200,Softcover PUR,A5,216,Colour,4108.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
200,Softcover PUR,A5,224,Colour,4222.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
200,Softcover PUR,A5,232,Colour,4336.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
200,Softcover PUR,A5,240,Colour,4450.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
250,Softcover PUR,A5,32,Colour,1657.5,EXCL,AUD,16 days,5 days,15 days,AU,BPC
250,Softcover PUR,A5,40,Colour,1800.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
250,Softcover PUR,A5,48,Colour,1942.5,EXCL,AUD,16 days,5 days,15 days,AU,BPC
250,Softcover PUR,A5,56,Colour,2085.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
250,Softcover PUR,A5,64,Colour,2225.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
250,Softcover PUR,A5,72,Colour,2367.5,EXCL,AUD,16 days,5 days,15 days,AU,BPC
250,Softcover PUR,A5,80,Colour,2510.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
250,Softcover PUR,A5,88,Colour,2652.5,EXCL,AUD,16 days,5 days,15 days,AU,BPC
250,Softcover PUR,A5,96,Colour,2795.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
250,Softcover PUR,A5,104,Colour,2935.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
250,Softcover PUR,A5,112,Colour,3077.5,EXCL,AUD,16 days,5 days,15 days,AU,BPC
250,Softcover PUR,A5,120,Colour,3220.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
250,Softcover PUR,A5,128,Colour,3362.5,EXCL,AUD,16 days,5 days,15 days,AU,BPC
250,Softcover PUR,A5,136,Colour,3505.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
250,Softcover PUR,A5,144,Colour,3645.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
250,Softcover PUR,A5,152,Colour,3787.5,EXCL,AUD,16 days,5 days,15 days,AU,BPC
250,Softcover PUR,A5,160,Colour,3930.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
250,Softcover PUR,A5,168,Colour,4072.5,EXCL,AUD,16 days,5 days,15 days,AU,BPC
250,Softcover PUR,A5,176,Colour,4215.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
250,Softcover PUR,A5,184,Colour,4355.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
250,Softcover PUR,A5,192,Colour,4497.5,EXCL,AUD,16 days,5 days,15 days,AU,BPC
250,Softcover PUR,A5,200,Colour,4640.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
250,Softcover PUR,A5,208,Colour,4782.5,EXCL,AUD,16 days,5 days,15 days,AU,BPC
250,Softcover PUR,A5,216,Colour,4925.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
250,Softcover PUR,A5,224,Colour,5065.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
250,Softcover PUR,A5,232,Colour,5207.5,EXCL,AUD,16 days,5 days,15 days,AU,BPC
250,Softcover PUR,A5,240,Colour,5350.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
300,Softcover PUR,A5,32,Colour,1857.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
300,Softcover PUR,A5,40,Colour,2019.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
300,Softcover PUR,A5,48,Colour,2181.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
300,Softcover PUR,A5,56,Colour,2343.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
300,Softcover PUR,A5,64,Colour,2505.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
300,Softcover PUR,A6,72,Colour,2664.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
300,Softcover PUR,A7,80,Colour,2826.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
300,Softcover PUR,A8,88,Colour,2988.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
300,Softcover PUR,A9,96,Colour,3315.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
300,Softcover PUR,A5,104,Colour,3486.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
300,Softcover PUR,A5,112,Colour,3654.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
300,Softcover PUR,A5,120,Colour,3825.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
300,Softcover PUR,A5,128,Colour,3996.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
300,Softcover PUR,A5,136,Colour,4164.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
300,Softcover PUR,A5,144,Colour,4335.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
300,Softcover PUR,A5,152,Colour,4506.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
300,Softcover PUR,A5,160,Colour,4674.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
300,Softcover PUR,A5,168,Colour,4845.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
300,Softcover PUR,A5,176,Colour,5016.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
300,Softcover PUR,A5,184,Colour,5184.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
300,Softcover PUR,A5,192,Colour,5355.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
300,Softcover PUR,A5,200,Colour,5526.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
300,Softcover PUR,A5,208,Colour,5694.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
300,Softcover PUR,A5,216,Colour,5865.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
300,Softcover PUR,A5,224,Colour,6036.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
300,Softcover PUR,A5,232,Colour,6204.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
300,Softcover PUR,A5,240,Colour,6375.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
350,Softcover PUR,A5,32,Colour,2012.5,EXCL,AUD,16 days,5 days,15 days,AU,BPC
350,Softcover PUR,A5,40,Colour,2191.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
350,Softcover PUR,A5,48,Colour,2373.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
350,Softcover PUR,A5,56,Colour,2551.5,EXCL,AUD,16 days,5 days,15 days,AU,BPC
350,Softcover PUR,A5,64,Colour,2733.5,EXCL,AUD,16 days,5 days,15 days,AU,BPC
350,Softcover PUR,A5,72,Colour,2912.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
350,Softcover PUR,A5,80,Colour,3090.5,EXCL,AUD,16 days,5 days,15 days,AU,BPC
350,Softcover PUR,A5,88,Colour,3272.5,EXCL,AUD,16 days,5 days,15 days,AU,BPC
350,Softcover PUR,A5,96,Colour,3451.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
350,Softcover PUR,A5,104,Colour,3633.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
350,Softcover PUR,A5,112,Colour,3811.5,EXCL,AUD,16 days,5 days,15 days,AU,BPC
350,Softcover PUR,A5,120,Colour,3993.5,EXCL,AUD,16 days,5 days,15 days,AU,BPC
350,Softcover PUR,A5,128,Colour,4172.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
350,Softcover PUR,A5,136,Colour,4347.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
350,Softcover PUR,A5,144,Colour,4525.5,EXCL,AUD,16 days,5 days,15 days,AU,BPC
350,Softcover PUR,A5,152,Colour,4700.5,EXCL,AUD,16 days,5 days,15 days,AU,BPC
350,Softcover PUR,A5,160,Colour,4879.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
350,Softcover PUR,A5,168,Colour,5054.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
350,Softcover PUR,A5,176,Colour,5229.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
350,Softcover PUR,A5,184,Colour,5407.5,EXCL,AUD,16 days,5 days,15 days,AU,BPC
350,Softcover PUR,A5,192,Colour,5582.5,EXCL,AUD,16 days,5 days,15 days,AU,BPC
350,Softcover PUR,A5,200,Colour,5761.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
350,Softcover PUR,A5,208,Colour,5936.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
350,Softcover PUR,A5,216,Colour,6111.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
350,Softcover PUR,A5,224,Colour,6289.5,EXCL,AUD,16 days,5 days,15 days,AU,BPC
350,Softcover PUR,A5,232,Colour,6464.5,EXCL,AUD,16 days,5 days,15 days,AU,BPC
350,Softcover PUR,A5,240,Colour,6643.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
400,Softcover PUR,A5,32,Colour,2136.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
400,Softcover PUR,A5,40,Colour,2324.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
400,Softcover PUR,A5,48,Colour,2516.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
400,Softcover PUR,A5,56,Colour,2704.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
400,Softcover PUR,A5,64,Colour,2896.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
400,Softcover PUR,A5,72,Colour,3088.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
400,Softcover PUR,A5,80,Colour,3276.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
400,Softcover PUR,A5,88,Colour,3468.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
400,Softcover PUR,A5,96,Colour,3656.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
400,Softcover PUR,A5,104,Colour,3848.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
400,Softcover PUR,A5,112,Colour,4040.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
400,Softcover PUR,A5,120,Colour,4228.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
400,Softcover PUR,A5,128,Colour,4420.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
400,Softcover PUR,A5,136,Colour,4608.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
400,Softcover PUR,A5,144,Colour,4800.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
400,Softcover PUR,A5,152,Colour,4992.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
400,Softcover PUR,A5,160,Colour,5180.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
400,Softcover PUR,A5,168,Colour,5372.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
400,Softcover PUR,A5,176,Colour,5560.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
400,Softcover PUR,A5,184,Colour,5752.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
400,Softcover PUR,A5,192,Colour,5944.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
400,Softcover PUR,A5,200,Colour,6132.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
400,Softcover PUR,A5,208,Colour,6324.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
400,Softcover PUR,A5,216,Colour,6512.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
400,Softcover PUR,A5,224,Colour,6704.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
400,Softcover PUR,A5,232,Colour,6896.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
400,Softcover PUR,A5,240,Colour,7084.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
450,Softcover PUR,A5,32,Colour,2299.5,EXCL,AUD,16 days,5 days,15 days,AU,BPC
450,Softcover PUR,A5,40,Colour,2506.5,EXCL,AUD,16 days,5 days,15 days,AU,BPC
450,Softcover PUR,A5,48,Colour,2713.5,EXCL,AUD,16 days,5 days,15 days,AU,BPC
450,Softcover PUR,A5,56,Colour,2925.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
450,Softcover PUR,A5,64,Colour,3132.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
450,Softcover PUR,A5,72,Colour,3339.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
450,Softcover PUR,A5,80,Colour,3546.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
450,Softcover PUR,A5,88,Colour,3753.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
450,Softcover PUR,A5,96,Colour,3964.5,EXCL,AUD,16 days,5 days,15 days,AU,BPC
450,Softcover PUR,A5,104,Colour,4171.5,EXCL,AUD,16 days,5 days,15 days,AU,BPC
450,Softcover PUR,A5,112,Colour,4378.5,EXCL,AUD,16 days,5 days,15 days,AU,BPC
450,Softcover PUR,A5,120,Colour,4585.5,EXCL,AUD,16 days,5 days,15 days,AU,BPC
450,Softcover PUR,A5,128,Colour,4792.5,EXCL,AUD,16 days,5 days,15 days,AU,BPC
450,Softcover PUR,A5,136,Colour,5004.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
450,Softcover PUR,A5,144,Colour,5211.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
450,Softcover PUR,A5,152,Colour,5418.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
450,Softcover PUR,A5,160,Colour,5625.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
450,Softcover PUR,A5,168,Colour,5832.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
450,Softcover PUR,A5,176,Colour,6043.5,EXCL,AUD,16 days,5 days,15 days,AU,BPC
450,Softcover PUR,A5,184,Colour,6250.5,EXCL,AUD,16 days,5 days,15 days,AU,BPC
450,Softcover PUR,A5,192,Colour,6457.5,EXCL,AUD,16 days,5 days,15 days,AU,BPC
450,Softcover PUR,A5,200,Colour,6664.5,EXCL,AUD,16 days,5 days,15 days,AU,BPC
450,Softcover PUR,A5,208,Colour,6871.5,EXCL,AUD,16 days,5 days,15 days,AU,BPC
450,Softcover PUR,A5,216,Colour,7083.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
450,Softcover PUR,A5,224,Colour,7290.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
450,Softcover PUR,A5,232,Colour,7497.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
450,Softcover PUR,A5,240,Colour,7704.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
500,Softcover PUR,A5,32,Colour,2450.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
500,Softcover PUR,A5,40,Colour,2670.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
500,Softcover PUR,A5,48,Colour,2895.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
500,Softcover PUR,A5,56,Colour,3115.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
500,Softcover PUR,A5,64,Colour,3340.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
500,Softcover PUR,A5,72,Colour,3560.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
500,Softcover PUR,A5,80,Colour,3785.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
500,Softcover PUR,A5,88,Colour,4005.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
500,Softcover PUR,A5,96,Colour,4230.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
500,Softcover PUR,A5,104,Colour,4450.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
500,Softcover PUR,A5,112,Colour,4675.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
500,Softcover PUR,A5,120,Colour,4895.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
500,Softcover PUR,A5,128,Colour,5120.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
500,Softcover PUR,A5,136,Colour,5340.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
500,Softcover PUR,A5,144,Colour,5565.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
500,Softcover PUR,A5,152,Colour,5785.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
500,Softcover PUR,A5,160,Colour,6010.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
500,Softcover PUR,A5,168,Colour,6230.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
500,Softcover PUR,A5,176,Colour,6455.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
500,Softcover PUR,A5,184,Colour,6675.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
500,Softcover PUR,A5,192,Colour,6895.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
